entry_id,theme_id,theme,category,type,subsection,lemma,primary_sense,query,query_status
246,2,"Κατοικία: οι χώροι και η λειτουργία τους, καθημερινή ζωή",Ουσιαστικά,noun,,αποθήκη,storeroom,storeroom photo,generated
247,2,"Κατοικία: οι χώροι και η λειτουργία τους, καθημερινή ζωή",Ουσιαστικά,noun,,ασανσέρ,elevator,elevator photo,generated
248,2,"Κατοικία: οι χώροι και η λειτουργία τους, καθημερινή ζωή",Ουσιαστικά,noun,,αυλή,courtyard,courtyard photo,generated
249,2,"Κατοικία: οι χώροι και η λειτουργία τους, καθημερινή ζωή",Ουσιαστικά,noun,,αυλόπορτα,,,no_english
250,2,"Κατοικία: οι χώροι και η λειτουργία τους, καθημερινή ζωή",Ουσιαστικά,noun,,βρύση,public water source,public water source photo,generated
251,2,"Κατοικία: οι χώροι και η λειτουργία τους, καθημερινή ζωή",Ουσιαστικά,noun,,γκαρσονιέρα,single room apartment,single room apartment photo,generated
252,2,"Κατοικία: οι χώροι και η λειτουργία τους, καθημερινή ζωή",Ουσιαστικά,noun,,διακόπτης,switch,switch photo,generated
253,2,"Κατοικία: οι χώροι και η λειτουργία τους, καθημερινή ζωή",Ουσιαστικά,noun,,διαμέρισμα,apartment,apartment photo,generated
254,2,"Κατοικία: οι χώροι και η λειτουργία τους, καθημερινή ζωή",Ουσιαστικά,noun,,δυάρι,two-roomed apartment,two-roomed apartment photo,generated
255,2,"Κατοικία: οι χώροι και η λειτουργία τους, καθημερινή ζωή",Ουσιαστικά,noun,,δωμάτιο,room,room photo,generated
256,2,"Κατοικία: οι χώροι και η λειτουργία τους, καθημερινή ζωή",Ουσιαστικά,noun,,είσοδος,entrance,entrance photo,generated
257,2,"Κατοικία: οι χώροι και η λειτουργία τους, καθημερινή ζωή",Ουσιαστικά,noun,,εξοχικό,holiday home,holiday home photo,generated
258,2,"Κατοικία: οι χώροι και η λειτουργία τους, καθημερινή ζωή",Ουσιαστικά,noun,,έπαυλη,,,no_english
259,2,"Κατοικία: οι χώροι και η λειτουργία τους, καθημερινή ζωή",Ουσιαστικά,noun,,εσωτερικήσκάλα,,,no_english
260,2,"Κατοικία: οι χώροι και η λειτουργία τους, καθημερινή ζωή",Ουσιαστικά,noun,,θεμέλιο,foundation,foundation photo,generated
261,2,"Κατοικία: οι χώροι και η λειτουργία τους, καθημερινή ζωή",Ουσιαστικά,noun,,θέρμανση,heating,heating photo,generated
262,2,"Κατοικία: οι χώροι και η λειτουργία τους, καθημερινή ζωή",Ουσιαστικά,noun,,θυροτηλέφωνο,,,no_english
263,2,"Κατοικία: οι χώροι και η λειτουργία τους, καθημερινή ζωή",Ουσιαστικά,noun,,κάγκελο,rail,rail photo,generated
264,2,"Κατοικία: οι χώροι και η λειτουργία τους, καθημερινή ζωή",Ουσιαστικά,noun,,καγκελόπορτα,,,no_english
265,2,"Κατοικία: οι χώροι και η λειτουργία τους, καθημερινή ζωή",Ουσιαστικά,noun,,καθιστικό,sitting room,sitting room photo,generated
266,2,"Κατοικία: οι χώροι και η λειτουργία τους, καθημερινή ζωή",Ουσιαστικά,noun,,καλοριφέρ,,,no_english
