entry_id,theme_id,theme,category,type,subsection,lemma,primary_sense,query,query_status
3110,12,Πανίδα - Χλωρίδα,Ουσιαστικά,noun,Πανίδα,αγέλη,herd,herd animals,override
3111,12,Πανίδα - Χλωρίδα,Ουσιαστικά,noun,Πανίδα,αμφίβιο,amphibian,amphibian photo,override
3112,12,Πανίδα - Χλωρίδα,Ουσιαστικά,noun,Πανίδα,άνθρωπος,people,people photo,generated
3113,12,Πανίδα - Χλωρίδα,Ουσιαστικά,noun,Πανίδα,βιότοπος,,,no_english
3114,12,Πανίδα - Χλωρίδα,Ουσιαστικά,noun,Πανίδα,βοσκή,natural pasture and grassland,natural pasture and grassland photo,generated
3115,12,Πανίδα - Χλωρίδα,Ουσιαστικά,noun,Πανίδα,βοσκός,shepherd,shepherd with sheep,override
3116,12,Πανίδα - Χλωρίδα,Ουσιαστικά,noun,Πανίδα,βοσκότοπος,pasture,pasture photo,generated
3117,12,Πανίδα - Χλωρίδα,Ουσιαστικά,noun,Πανίδα,έντομο,insect,insect photo,override
3118,12,Πανίδα - Χλωρίδα,Ουσιαστικά,noun,Πανίδα,ερπετό,reptile,reptile photo,override
3119,12,Πανίδα - Χλωρίδα,Ουσιαστικά,noun,Πανίδα,εταιρίαπροστασίαςζώων,,,no_english
3120,12,Πανίδα - Χλωρίδα,Ουσιαστικά,noun,Πανίδα,ζώο,mammal,mammal photo,generated
3121,12,Πανίδα - Χλωρίδα,Ουσιαστικά,noun,Πανίδα,ζωολογικόςκηπος,,,no_english
3122,12,Πανίδα - Χλωρίδα,Ουσιαστικά,noun,Πανίδα,θαλασσινά,seafood,seafood photo,override
3123,12,Πανίδα - Χλωρίδα,Ουσιαστικά,noun,Πανίδα,θηλαστικό,mammal,mammal photo,generated
3124,12,Πανίδα - Χλωρίδα,Ουσιαστικά,noun,Πανίδα,θηρίο,wild animal,wild animal photo,generated
3125,12,Πανίδα - Χλωρίδα,Ουσιαστικά,noun,Πανίδα,κλουβί,cage,cage photo,generated
3126,12,Πανίδα - Χλωρίδα,Ουσιαστικά,noun,Πανίδα,κοπάδι,herd,herd animals,override
3127,12,Πανίδα - Χλωρίδα,Ουσιαστικά,noun,Πανίδα,κοτέτσι,henhouse,henhouse photo,generated
