entry_id,theme_id,theme,category,type,subsection,lemma,primary_sense,query,query_status
585,3,Η γειτονιά μου - Χωροταξικά,Ουσιαστικά,noun,,εκκλησία,church,church photo,generated
586,3,Η γειτονιά μου - Χωροταξικά,Ουσιαστικά,noun,,εμπορικόκέντρο,,,no_english
587,3,Η γειτονιά μου - Χωροταξικά,Ουσιαστικά,noun,,εφορία,tax office,tax office photo,generated
588,3,Η γειτονιά μου - Χωροταξικά,Ουσιαστικά,noun,,ηχορύπανση,,,no_english
589,3,Η γειτονιά μου - Χωροταξικά,Ουσιαστικά,noun,,θάλαμος(τηλεφωνικός),room,room photo,generated
590,3,Η γειτονιά μου - Χωροταξικά,Ουσιαστικά,noun,,θόρυβος,noise,noise photo,generated
591,3,Η γειτονιά μου - Χωροταξικά,Ουσιαστικά,noun,,ιχθυοπωλείο,,,no_english
592,3,Η γειτονιά μου - Χωροταξικά,Ουσιαστικά,noun,,ιχθυοπώλης,fishmonger,fishmonger photo,generated
593,3,Η γειτονιά μου - Χωροταξικά,Ουσιαστικά,noun,,κάδοςαπορριμάτων,,,no_english
594,3,Η γειτονιά μου - Χωροταξικά,Ουσιαστικά,noun,,καθαριστήριο,,,no_english
595,3,Η γειτονιά μου - Χωροταξικά,Ουσιαστικά,noun,,καρτοτηλέφωνο,,,no_english
596,3,Η γειτονιά μου - Χωροταξικά,Ουσιαστικά,noun,,κατάστημα,shop,shop photo,generated
597,3,Η γειτονιά μου - Χωροταξικά,Ουσιαστικά,noun,,καυσαέριο,,,no_english
598,3,Η γειτονιά μου - Χωροταξικά,Ουσιαστικά,noun,,κέντρο,centre,centre photo,generated
599,3,Η γειτονιά μου - Χωροταξικά,Ουσιαστικά,noun,,κομμωτήριο,hairdresser's,hairdresser's photo,generated
600,3,Η γειτονιά μου - Χωροταξικά,Ουσιαστικά,noun,,κομμωτής,hairdresser,hairdresser photo,generated
601,3,Η γειτονιά μου - Χωροταξικά,Ουσιαστικά,noun,,κομμώτρια,hairdresser,hairdresser photo,generated
602,3,Η γειτονιά μου - Χωροταξικά,Ουσιαστικά,noun,,κορνάρισμα,beeping,beeping photo,generated
603,3,Η γειτονιά μου - Χωροταξικά,Ουσιαστικά,noun,,κρεοπωλείο,butcher's,butcher's photo,generated
604,3,Η γειτονιά μου - Χωροταξικά,Ουσιαστικά,noun,,κρεοπώλης,butcher,butcher photo,generated
605,3,Η γειτονιά μου - Χωροταξικά,Ουσιαστικά,noun,,κυκλοφορία,circulation,circulation photo,generated
606,3,Η γειτονιά μου - Χωροταξικά,Ουσιαστικά,noun,,"κώδικαςοδικήςκυκλοφορίας,ο(ΚΟΚ)",,,no_english
607,3,Η γειτονιά μου - Χωροταξικά,Ουσιαστικά,noun,,λαϊκήαγορά,,,no_english
608,3,Η γειτονιά μου - Χωροταξικά,Ουσιαστικά,noun,,λεωφορείο,"(transport) bus, omnibus",,needs_review
609,3,Η γειτονιά μου - Χωροταξικά,Ουσιαστικά,noun,,μαγαζί,shop,shop photo,generated
610,3,Η γειτονιά μου - Χωροταξικά,Ουσιαστικά,noun,,μανάβης,greengrocer,greengrocer photo,generated
611,3,Η γειτονιά μου - Χωροταξικά,Ουσιαστικά,noun,,μανάβικο,greengrocer's,greengrocer's photo,generated
612,3,Η γειτονιά μου - Χωροταξικά,Ουσιαστικά,noun,,μετρό,underground railway,underground railway photo,generated
613,3,Η γειτονιά μου - Χωροταξικά,Ουσιαστικά,noun,,μνημείο,memorial,memorial photo,generated
614,3,Η γειτονιά μου - Χωροταξικά,Ουσιαστικά,noun,,μπακάλης,grocer,grocer photo,generated
615,3,Η γειτονιά μου - Χωροταξικά,Ουσιαστικά,noun,,μποτιλιάρισμα,traffic jam,traffic jam photo,generated
616,3,Η γειτονιά μου - Χωροταξικά,Ουσιαστικά,noun,,νοσοκομείο,hospital,hospital photo,generated
617,3,Η γειτονιά μου - Χωροταξικά,Ουσιαστικά,noun,,οδικάσήματα,,,no_english
618,3,Η γειτονιά μου - Χωροταξικά,Ουσιαστικά,noun,,οδός,street,street photo,generated
619,3,Η γειτονιά μου - Χωροταξικά,Ουσιαστικά,noun,,παιδικήχαρά,,,no_english
620,3,Η γειτονιά μου - Χωροταξικά,Ουσιαστικά,noun,,παντοπωλείο,grocer's shop,grocer's shop photo,generated
621,3,Η γειτονιά μου - Χωροταξικά,Ουσιαστικά,noun,,παράκαμψη,detour,detour photo,generated
622,3,Η γειτονιά μου - Χωροταξικά,Ουσιαστικά,noun,,παρκάρισμα,,,no_english
623,3,Η γειτονιά μου - Χωροταξικά,Ουσιαστικά,noun,,πάρκινγκ,parking,parking photo,generated
624,3,Η γειτονιά μου - Χωροταξικά,Ουσιαστικά,noun,,πάρκο,park,park photo,generated
625,3,Η γειτονιά μου - Χωροταξικά,Ουσιαστικά,noun,,παρκόμετρο,parking meter,parking meter photo,generated
626,3,Η γειτονιά μου - Χωροταξικά,Ουσιαστικά,noun,,περίπτερο,kiosk,kiosk photo,generated
627,3,Η γειτονιά μου - Χωροταξικά,Ουσιαστικά,noun,,πεζοδρόμιο,footpath,footpath photo,generated
628,3,Η γειτονιά μου - Χωροταξικά,Ουσιαστικά,noun,,πεζόδρομος,traffic-free street,traffic-free street photo,generated
629,3,Η γειτονιά μου - Χωροταξικά,Ουσιαστικά,noun,,πεζός,on foot,on foot photo,generated
630,3,Η γειτονιά μου - Χωροταξικά,Ουσιαστικά,noun,,περιοχή,region,region photo,generated
631,3,Η γειτονιά μου - Χωροταξικά,Ουσιαστικά,noun,,περιπολικό,patrol car,patrol car photo,generated
632,3,Η γειτονιά μου - Χωροταξικά,Ουσιαστικά,noun,,περιφερειακόςδρομος,,,no_english
633,3,Η γειτονιά μου - Χωροταξικά,Ουσιαστικά,noun,,πιάτσα(ταξί),market,market photo,generated
634,3,Η γειτονιά μου - Χωροταξικά,Ουσιαστικά,noun,,πινακίδα,plaque,plaque photo,generated
635,3,Η γειτονιά μου - Χωροταξικά,Ουσιαστικά,noun,,πλατεία,town square,town square photo,generated
636,3,Η γειτονιά μου - Χωροταξικά,Ουσιαστικά,noun,,πληθυσμός,population,population photo,generated
637,3,Η γειτονιά μου - Χωροταξικά,Ουσιαστικά,noun,,ποδηλατοδρόμος,cycle path,cycle path photo,generated
638,3,Η γειτονιά μου - Χωροταξικά,Ουσιαστικά,noun,,πολεοδομικόσχέδιο,,,no_english
639,3,Η γειτονιά μου - Χωροταξικά,Ουσιαστικά,noun,,πολιτιστικόκέντρο,,,no_english
640,3,Η γειτονιά μου - Χωροταξικά,Ουσιαστικά,noun,,πολυκατοικία,,,no_english
641,3,Η γειτονιά μου - Χωροταξικά,Ουσιαστικά,noun,,πολυκοσμία,,,no_english
642,3,Η γειτονιά μου - Χωροταξικά,Ουσιαστικά,noun,,προάστιο,suburb,suburb photo,generated
643,3,Η γειτονιά μου - Χωροταξικά,Ουσιαστικά,noun,,προτεραιότητα,,,no_english
644,3,Η γειτονιά μου - Χωροταξικά,Ουσιαστικά,noun,,πυροσβεστική(υπηρεσία),fire brigade,fire brigade photo,generated
645,3,Η γειτονιά μου - Χωροταξικά,Ουσιαστικά,noun,,πυροσβεστικόόχημα,,,no_english
646,3,Η γειτονιά μου - Χωροταξικά,Ουσιαστικά,noun,,ρυμοτομία,,,no_english
647,3,Η γειτονιά μου - Χωροταξικά,Ουσιαστικά,noun,,στάση,position,position photo,generated
648,3,Η γειτονιά μου - Χωροταξικά,Ουσιαστικά,noun,,στροφή,bend,bend photo,generated
649,3,Η γειτονιά μου - Χωροταξικά,Ουσιαστικά,noun,,σηματοδότης,,,no_english
650,3,Η γειτονιά μου - Χωροταξικά,Ουσιαστικά,noun,,σηματοδότηση,,,no_english
651,3,Η γειτονιά μου - Χωροταξικά,Ουσιαστικά,noun,,σκουπίδι,rubbish,rubbish photo,generated
652,3,Η γειτονιά μου - Χωροταξικά,Ουσιαστικά,noun,,στάθμευση,parking,parking photo,generated
653,3,Η γειτονιά μου - Χωροταξικά,Ουσιαστικά,noun,,στενό,Nominative,Nominative photo,generated
654,3,Η γειτονιά μου - Χωροταξικά,Ουσιαστικά,noun,,σούπερμάρκετ,supermarket,supermarket photo,generated
655,3,Η γειτονιά μου - Χωροταξικά,Ουσιαστικά,noun,,συγκοινωνία,transport,transport photo,generated
656,3,Η γειτονιά μου - Χωροταξικά,Ουσιαστικά,noun,,συνοικία,district,district photo,generated
657,3,Η γειτονιά μου - Χωροταξικά,Ουσιαστικά,noun,,σχέδιοπόλης,,,no_english
658,3,Η γειτονιά μου - Χωροταξικά,Ουσιαστικά,noun,,ταξί,taxi,taxi photo,generated
659,3,Η γειτονιά μου - Χωροταξικά,Ουσιαστικά,noun,,ταχυδρομείο,post office,post office photo,generated
660,3,Η γειτονιά μου - Χωροταξικά,Ουσιαστικά,noun,,τηλεκάρτα,,,no_english
661,3,Η γειτονιά μου - Χωροταξικά,Ουσιαστικά,noun,,τραμ,tram,tram photo,generated
662,3,Η γειτονιά μου - Χωροταξικά,Ουσιαστικά,noun,,τράπεζα,bank,bank photo,generated
663,3,Η γειτονιά μου - Χωροταξικά,Ουσιαστικά,noun,,τρόλεϊ,trolley bus,trolley bus photo,generated
664,3,Η γειτονιά μου - Χωροταξικά,Ουσιαστικά,noun,,τροχονόμος,traffic policeman/policewoman,traffic policeman/policewoman photo,generated
665,3,Η γειτονιά μου - Χωροταξικά,Ουσιαστικά,noun,,τσαγκάρης,maker or repairer of shoes or sandals,maker or repairer of shoes or sandals photo,generated
666,3,Η γειτονιά μου - Χωροταξικά,Ουσιαστικά,noun,,φαρμακείο,pharmacy,pharmacy photo,generated
667,3,Η γειτονιά μου - Χωροταξικά,Ουσιαστικά,noun,,φασαρία,noise,noise photo,generated
668,3,Η γειτονιά μου - Χωροταξικά,Ουσιαστικά,noun,,φουρνάρης,baker,baker photo,generated
669,3,Η γειτονιά μου - Χωροταξικά,Ουσιαστικά,noun,,φούρνος,oven,oven photo,generated
670,3,Η γειτονιά μου - Χωροταξικά,Ουσιαστικά,noun,,φωταγώγηση,,,no_english
671,3,Η γειτονιά μου - Χωροταξικά,Ουσιαστικά,noun,,χασάπης,butcher,butcher photo,generated
672,3,Η γειτονιά μου - Χωροταξικά,Ουσιαστικά,noun,,χασάπικο,butcher's shop,butcher's shop photo,generated
673,3,Η γειτονιά μου - Χωροταξικά,Ουσιαστικά,noun,,ψαράς,fisherman,fisherman photo,generated
674,3,Η γειτονιά μου - Χωροταξικά,Ουσιαστικά,noun,,ψιλικά,,,no_english
675,3,Η γειτονιά μου - Χωροταξικά,Ουσιαστικά,noun,,ψιλικατζής,,,no_english
676,3,Η γειτονιά μου - Χωροταξικά,Ουσιαστικά,noun,,τοψιλικατζίδικο,,,no_english
677,3,Η γειτονιά μου - Χωροταξικά,Ουσιαστικά,noun,,ψωμάς,colloquial baker,colloquial baker photo,generated
678,3,Η γειτονιά μου - Χωροταξικά,Επίθετα,adjective,,άδειος-α-ο,empty,empty example photo,generated
679,3,Η γειτονιά μου - Χωροταξικά,Επίθετα,adjective,,ανοιχτός-ή-ό,open,open example photo,generated
680,3,Η γειτονιά μου - Χωροταξικά,Επίθετα,adjective,,ασφαλτοστρωμένος-η-ο,,,no_english
681,3,Η γειτονιά μου - Χωροταξικά,Επίθετα,adjective,,βιαστικός-ή-ό,hurried,hurried example photo,generated
682,3,Η γειτονιά μου - Χωροταξικά,Επίθετα,adjective,,βρόμικος-η-ο,dirty,dirty example photo,generated
683,3,Η γειτονιά μου - Χωροταξικά,Επίθετα,adjective,,γεμάτος-η-ο,full of,full of example photo,generated
684,3,Η γειτονιά μου - Χωροταξικά,Επίθετα,adjective,,ήσυχος-η-ο,quiet,quiet example photo,generated
685,3,Η γειτονιά μου - Χωροταξικά,Επίθετα,adjective,,καθαρός-ή-ό,clean,clean example photo,generated
686,3,Η γειτονιά μου - Χωροταξικά,Επίθετα,adjective,,κλειστός-ή-ό,closed,closed example photo,generated
687,3,Η γειτονιά μου - Χωροταξικά,Επίθετα,adjective,,μεγάλος-η-ο,tall,tall example photo,generated
688,3,Η γειτονιά μου - Χωροταξικά,Επίθετα,adjective,,μικρός-ή-ό,small,small example photo,generated
689,3,Η γειτονιά μου - Χωροταξικά,Επίθετα,adjective,,παράνομος-η-ο,illegal,illegal example photo,generated
690,3,Η γειτονιά μου - Χωροταξικά,Επίθετα,adjective,,πλατύς-ιά-ύ,wide,wide example photo,generated
691,3,Η γειτονιά μου - Χωροταξικά,Επίθετα,adjective,,πολεοδομικός-ή-ό,,,no_english
692,3,Η γειτονιά μου - Χωροταξικά,Επίθετα,adjective,,στενός-ή-ό,narrow,narrow example photo,generated
693,3,Η γειτονιά μου - Χωροταξικά,Επίθετα,adjective,,φαρδύς-ιά-ύ,wide,wide example photo,generated
694,3,Η γειτονιά μου - Χωροταξικά,Ρήματα,verb,,ανάβω(τοφανάρι),light,light action photo,generated
695,3,Η γειτονιά μου - Χωροταξικά,Ρήματα,verb,,ανακαινίζω,renovate,renovate action photo,generated
696,3,Η γειτονιά μου - Χωροταξικά,Ρήματα,verb,,ασφαλτοστρώνω,,,no_english
697,3,Η γειτονιά μου - Χωροταξικά,Ρήματα,verb,,διασχίζω,traverse,traverse action photo,generated
698,3,Η γειτονιά μου - Χωροταξικά,Ρήματα,verb,,ζω,live,live action photo,generated
699,3,Η γειτονιά μου - Χωροταξικά,Ρήματα,verb,,κάνωέργα,,,no_english
700,3,Η γειτονιά μου - Χωροταξικά,Ρήματα,verb,,κάνωουρά,,,no_english
701,3,Η γειτονιά μου - Χωροταξικά,Ρήματα,verb,,κατεδαφίζω,,,no_english
702,3,Η γειτονιά μου - Χωροταξικά,Ρήματα,verb,,κατοικώ,inhabit,inhabit action photo,generated
703,3,Η γειτονιά μου - Χωροταξικά,Ρήματα,verb,,κορνάρω,beep,beep action photo,generated
704,3,Η γειτονιά μου - Χωροταξικά,Ρήματα,verb,,κυκλοφορώ,publish,publish action photo,generated
705,3,Η γειτονιά μου - Χωροταξικά,Ρήματα,verb,,ξεκινώ,a more formal variant of ξεκινάω (xekináo),,needs_review
706,3,Η γειτονιά μου - Χωροταξικά,Ρήματα,verb,,οδηγώ,drive,drive action photo,generated
707,3,Η γειτονιά μου - Χωροταξικά,Ρήματα,verb,,παίρνωτολεωφορείο/τοτρένο/ταξί,,,no_english
708,3,Η γειτονιά μου - Χωροταξικά,Ρήματα,verb,,παρκάρω,park,park action photo,generated
709,3,Η γειτονιά μου - Χωροταξικά,Ρήματα,verb,,σταματώ,(slightly more formal) alternative form of σταματάω (stamatáo),,needs_review
710,3,Η γειτονιά μου - Χωροταξικά,Ρήματα,verb,,σταματώ,(slightly more formal) alternative form of σταματάω (stamatáo),,needs_review
711,3,Η γειτονιά μου - Χωροταξικά,Ρήματα,verb,,συνωστίζομαι,,,no_english
712,3,Η γειτονιά μου - Χωροταξικά,Ρήματα,verb,,χάνομαι,vanish,vanish action photo,generated
713,3,Η γειτονιά μου - Χωροταξικά,Ρήματα,verb,,χτίζω,build,build action photo,generated
714,3,Η γειτονιά μου - Χωροταξικά,Ρήματα,verb,,σβήνω,blow out,blow out action photo,generated
715,3,Η γειτονιά μου - Χωροταξικά,Ρήματα,verb,,τηλεφωνώ,telephone,telephone action photo,generated
716,3,Η γειτονιά μου - Χωροταξικά,Εκφράσεις,phrase,,Προσοχή!«εκτελούνταιέργα»!,,,no_english
717,3,Η γειτονιά μου - Χωροταξικά,Εκφράσεις,phrase,,Τουγείτονατοκοτόπουλομεγάληχήνα μοιάζει,,,no_english
718,3,Η γειτονιά μου - Χωροταξικά,Εκφράσεις,phrase,,Είναιπήχτραστονκόσμο!,,,no_english
719,3,Η γειτονιά μου - Χωροταξικά,Εκφράσεις,phrase,,Ταπαράποναστονδήμαρχο!,,,no_english
720,3,Η γειτονιά μου - Χωροταξικά,Εκφράσεις,phrase,,Απαγορεύεταιηστάθμευση,,,no_english
